Time[sec],x1[k+1],x2[k+1],x3[k+1],x4[k+1]
13.946,-0.050380981582472076,14.787571819040949,-0.5281553237918722,16.284620192041388
13.947,-0.050916381586193174,14.804095728862015,-0.5425907258980271,16.762055089199084
13.948,-0.05146605551533816,14.821093652444333,-0.5567037161747191,17.232664336947956
13.949,-0.05202968253845346,14.838558812536606,-0.5704974358578776,17.696544057106934
13.95,-0.05260694495483515,14.85648452753933,-0.5839749925919477,18.153789025607615
13.951,-0.05319752814476837,14.874864209638938,-0.5971394612331312,18.60449269889255
13.952,-0.05380112052644573,14.893691363157556,-0.609993884553345,19.048747237266177
13.953,-0.05441741356204611,14.912959584484708,-0.62254127321393,19.48664350580211
13.954,-0.0550461017098839,14.93266256027528,-0.6347846065392263,19.91827109984125
13.955,-0.055686882393614974,14.952794066196871,-0.6467268330363711,20.343718362692478
13.956,-0.05633945597223753,14.973347965703667,-0.6583708709030696,20.763072402969357
13.957,-0.057003525704150314,14.994318208630359,-0.6697196086154051,21.17641911446703
13.958,-0.057678797711824,15.015698829806944,-0.6807759055057502,21.583843195736907
13.959,-0.05836498174260081,15.037483977428773,-0.6915425654970694,21.985427595407963
13.96,-0.05903386552938613,15.05895344423468,-0.6463219269438948,20.955956882381553
13.961,-0.05965781850753194,15.07940075855624,-0.6016800231194299,19.94108832301434
13.962,-0.06023741666410968,15.098840420672884,-0.5576113400606086,18.94061748112558
13.963,-0.060773230503161906,15.117286727577678,-0.5141104408393669,17.954342772016147
13.964,-0.06126582509805171,15.13475377490469,-0.47117196530172517,16.982065450311076
13.965,-0.06171576018725679,15.151255460476381,-0.4287906285003643,16.023589559716992
13.966,-0.06212359030234329,15.166805489100879,-0.3869612185830544,15.078721865098457
13.967,-0.062489864806044786,15.181417373905918,-0.3456785961937444,14.147271833580886
13.968,-0.06281512798457292,15.19510443976214,-0.30493769296057033,13.229051586065872
13.969,-0.06309991905795358,15.207879823820583,-0.2647335112739783,12.323875889640565
