Time[sec],x1[k],x2[k],x3[k],x4[k],d/dt x3[k],d/dt x4[k],voltage
17.123,0.10598820144918669,-4.771436481385254,-0.47946328530009147,-22.340292307775023,8.369610404040365,-391.5711749968483,-12.0
17.124,0.10551289079771653,-4.79397163520653,-0.47119010218631924,-22.729093650569347,8.177209072839247,-386.0446089017007,-12.0
17.125,0.10504575759594792,-4.816892840656521,-0.46310796718150354,-23.112407505228877,7.987509166263702,-380.59602989156457,-12.0
17.126,0.1045866121399543,-4.8401946490215915,-0.4552141952417583,-23.490311310488394,7.800477966886272,-375.2243428273462,-12.0
17.127,0.10413526738025787,-4.863871688002508,-0.4475061335993508,-23.862881424438054,7.616083210483411,-369.928467849073,-12.0
17.128,0.10369153889242527,-4.887918660730524,-0.43998116135121357,-24.23019313844137,7.434293079694267,-364.7073401786042,-12.0
17.129,0.10325524490837558,-4.9123303468174795,-0.4326366899572966,-24.59232066221457,7.2550762104552655,-359.55991033076947,-12.0
17.13,0.10282620622254833,-4.937101599212528,-0.4254701618659218,-24.949337168333948,7.078401672140466,-354.48514348289007,-12.0
17.131,0.10240424615296068,-4.96222734289865,-0.4184790499606675,-25.30131481067869,6.9042389592476425,-349.48201921343826,-12.0
17.132,0.10198919052112779,-4.9877025742202825,-0.4116608572895994,-25.648324733911835,6.732557987059783,-344.5495313676249,-12.0
17.133,0.10158086763963718,-5.013522360473257,-0.4050131169166952,-25.99043707926211,6.5633290889686675,-339.6866879753989,-12.0
17.134,0.10117910829889538,-5.039681839466786,-0.39853339176058306,-26.327720990701234,6.396523013630215,-334.892511163853,-12.0
17.135,0.10078374568865699,-5.066176216884097,-0.3922192734333087,-26.660244652302296,6.2321109082737065,-330.1660366279941,-12.0
17.136,0.10039461538561528,-5.093000765872885,-0.3860683820920122,-26.988075294013576,6.07006431605146,-325.5063135488793,-12.0
17.137,0.1000115553288871,-5.120150826228225,-0.38007836610481915,-27.311279203210336,5.910355170828941,-320.91240442992074,-12.0
17.138,0.09963440581666183,-5.1476218042908215,-0.37424690204066813,-27.629921726085534,5.752955796499737,-316.3833850771208,-12.0
17.139,0.09926300946089862,-5.175409171426143,-0.3685716940170101,-27.944067289176125,5.597838897353368,-311.9183442941096,-12.0
17.14,0.0988972111363032,-5.203508462309755,-0.3630504729599525,-28.25377942363395,5.4449775472291835,-307.51638353831413,-12.0
17.141,0.09853685796676477,-5.231915274479826,-0.3576809964377737,-28.55912077151705,5.2943451866705376,-303.17661683179824,-12.0
17.142,0.09818179930624131,-5.260625267704954,-0.35246104840975095,-28.860153094721564,5.145915618913281,-298.89817063471077,-12.0
17.143,0.09783188674000791,-5.289634164045028,-0.3473884392871926,-29.15693727409165,4.999663010252513,-294.6801838578629,-12.0
17.144,0.09747997638979941,-5.318758796039814,-0.3704196641938245,-28.734330258571365,-50.84460803082938,1134.7650797838774,12.0
17.145,0.09708425481047925,-5.346928449607972,-0.4209033655542856,-27.607673174197835,-50.12382994450087,1118.5871160887657,12.0
17.146,0.09663840889225069,-5.373979497385455,-0.4706693810305987,-26.497080501494732,-49.409222448347634,1102.635718875649,12.0
17.147,0.09614315324399125,-5.399927890823954,-0.5197238404536285,-25.402327264494538,-48.700704434522514,1086.9077204761506,12.0
17.148,0.09559919638131623,-5.424789357832431,-0.5680727931711625,-24.32319163461523,-47.99819616612716,1071.3999977734356,12.0
17.149,0.09500724082462482,-5.448579406610223,-0.615722209717869,-23.25945487638621,-47.30161925560374,1056.1094714359895,12.0
17.15,0.09436798316656987,-5.471313328286154,-0.6626779829639191,-22.210901310110483,-46.610896650965685,1041.033105391593,12.0
17.151,0.09368211412825361,-5.493006199187375,-0.7089459291207827,-21.177318279726794,-45.92595262425653,1026.1679063748638,12.0
17.152,0.09295031866450675,-5.513672884921656,-0.7545317895114316,-20.15849609501814,-45.24671274831892,1011.510923111155,12.0
17.153,0.09217327601820577,-5.533328042608812,-0.7994412315687319,-19.154228000024553,-44.57310388536351,997.0592458717632,12.0
17.154,0.09135165980541538,-5.551986124201937,-0.8436798502805849,-18.164310126004445,-43.905054168580534,982.8100058101923,12.0
17.155,0.09048613808085083,-5.569661379148059,-0.8872531693727855,-17.188541453774278,-43.242492987813336,968.7603744311452,12.0
17.156,0.08957737341127484,-5.586367857304376,-0.9301666425912847,-16.226723772401296,-42.585350973599496,954.9075630078509,12.0
17.157,0.08862602294597288,-5.602119411762906,-0.9724256549490018,-15.278661639204893,-41.93355998170898,941.248822017839,12.0
17.158,0.0876327384791636,-5.616929701414889,-1.0140355238723533,-14.344162343435103,-41.28705307919852,927.781440630682,12.0
17.159,0.08659816652688435,-5.630812193981376,-1.0550015005274953,-13.423035863365799,-40.64576452756003,914.5027461024829,12.0
17.16,0.08552294835428817,-5.643780167707505,-1.0953287690455034,-12.515094878097093,16.125052566807028,-534.1235331155623,-12.0
17.161,0.0844356426338078,-5.656561067253544,-1.0793219610855072,-13.045452838213155,15.889165815146068,-526.6113938623089,-12.0
17.162,0.08336422635303327,-5.669868586980591,-1.0635493651771597,-13.568352232289882,15.656570837027154,-519.2048742703325,-12.0
17.163,0.08230846691438447,-5.683695320285494,-1.048007737323225,-14.083897301301382,15.427222135920072,-511.9024987077871,-12.0
